lemma	inflected	label	hits
登る	登って	V;IMP;COL	19,800,000
登る	登ってください	V;IMP;POL	10,700,000
登る	お登りください	V;FORM;IMP;POL	1,570
登る	登るな	V;IMP;OBLIG;NEG	10,900
登る	登らないで	V;IMP;NEG;COL	366,000
登る	登らないでください	V;IMP;POL;NEG	231,000
登る	お登りにならないでください	V;FORM;IMP;POL;NEG	0
登る	登れる	V;PRS;IPFV;POT	3,790,000
登る	登れない	V;PRS;IPFV;POT;NEG	17,800,000
登る	登れます	V;PRS;IPFV;POT;POL;FOREG	2,550,000
登る	登れません	V;PRS;IPFV;POT;POL;FOREG;NEG	824,000
登る	登れた	V;PST;PFV;POT	1,070,000
登る	登れなかった	V;PST;PFV;POT;NEG	621,000
登る	登れました	V;PST;PFV;POT;POL;FOREG	2,360,000
登る	登れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	465,000
登る	登られる	V;PRS;IPFV;PASS	341,000
登る	登られない	V;PRS;IPFV;PASS;NEG	142,000
登る	登られます	V;PRS;IPFV;PASS;POL;FOREG	205,000
登る	登られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	7,380
登る	登られた	V;PST;PFV;PASS	320,000
登る	登られなかった	V;PST;PFV;PASS;NEG	5,650
登る	登られました	V;PST;PFV;PASS;POL;FOREG	31,900
登る	登られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	5,020
登る	登られる	V;PRS;IPFV;ELEV	341,000
登る	登られない	V;PRS;IPFV;ELEV;NEG	142,000
登る	登られます	V;PRS;IPFV;ELEV;POL;FOREG	205,000
登る	登られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	7,380
登る	登られた	V;PST;PFV;ELEV	320,000
登る	登られなかった	V;PST;PFV;ELEV;NEG	5,650
登る	登られました	V;PST;PFV;ELEV;POL;FOREG	31,900
登る	登られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	5,020
登る	登らせる	V;PRS;IPFV;CAUS	257,000
登る	登らせない	V;PRS;IPFV;CAUS;NEG	17,600
登る	登らせます	V;PRS;IPFV;CAUS;POL;FOREG	54,100
登る	登らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	7,290
登る	登らせた	V;PST;PFV;CAUS	95,400
登る	登らせなかった	V;PST;PFV;CAUS;NEG	1,210
登る	登らせました	V;PST;PFV;CAUS;POL;FOREG	11,000
登る	登らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	401
登る	登らさない	V;PRS;IPFV;CAUS;NEG	206
登る	登らします	V;PRS;IPFV;CAUS;POL;FOREG	6
登る	登らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	4
登る	登らした	V;PST;PFV;CAUS	383
登る	登らさなかった	V;PST;PFV;CAUS;NEG	1
登る	登らしました	V;PST;PFV;CAUS;POL;FOREG	8
登る	登らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
登る	登らせられる	V;PRS;IPFV;CAUS;PASS	8,820
登る	登らせられない	V;PRS;IPFV;CAUS;PASS;NEG	1,240
登る	登らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	5,710
登る	登らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	459
登る	登らせられた	V;PST;PFV;CAUS;PASS	1,670
登る	登らせられなかった	V;PST;PFV;CAUS;PASS;NEG	3
登る	登らせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	570
登る	登らせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2
登る	登らされる	V;PRS;IPFV;CAUS;PASS	93,500
登る	登らされない	V;PRS;IPFV;CAUS;PASS;NEG	112
登る	登らされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	32,500
登る	登らされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2
登る	登らされた	V;PST;PFV;CAUS;PASS	74,100
登る	登らされなかった	V;PST;PFV;CAUS;PASS;NEG	4
登る	登らされました	V;PST;PFV;CAUS;PASS;POL;FOREG	25,300
登る	登らされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
登る	お登りになる	V;FORM;ELEV;PRS;IPFV	1,050
登る	お登りにならない	V;FORM;ELEV;PRS;IPFV;NEG	5
登る	お登りになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	676
登る	お登りになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	1
登る	お登りになった	V;FORM;ELEV;PST;PFV	9,620
登る	お登りにならなかった	V;FORM;ELEV;PST;PFV;NEG	1
登る	お登りになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	5,910
登る	お登りになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
登る	お登りする	V;FORM;HUMB;PRS;IPFV	88
登る	お登りしない	V;FORM;HUMB;PRS;IPFV;NEG	1
登る	お登りします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	4
登る	お登りしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
登る	お登りした	V;FORM;HUMB;PST;PFV	137
登る	お登りしなかった	V;FORM;HUMB;PST;PFV;NEG	0
登る	お登りしました	V;FORM;HUMB;PST;PFV;POL;FOREG	59
登る	お登りしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
登る	登らせていただく	V;FORM;HUMB;PRS;IPFV;PERM	57,700
登る	登らせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	3
登る	登らせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	132,000
登る	登らせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
登る	登らせていただいた	V;FORM;HUMB;PST;PFV;PERM	34,200
登る	登らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
登る	登らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	92,200
登る	登らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
飲む	飲む	V;PRS;IPFV	85,600,000
飲む	飲まない	V;PRS;IPFV;NEG	18,600,000
飲む	飲まないです	V;PRS;IPFV;POL;NEG;COL	8,050,000
飲む	飲みます	V;PRS;IPFV;POL;FOREG	7,430,000
飲む	飲みません	V;PRS;IPFV;POL;FOREG;NEG	1,780,000
飲む	飲むだろう	V;PRS;IPFV;PROSP	161,000
飲む	飲まないだろう	V;PRS;IPFV;PROSP;NEG	221,000
飲む	飲むでしょう	V;PRS;IPFV;PROSP;POL	33,500
飲む	飲まないでしょう	V;PRS;IPFV;PROSP;POL;NEG	598,000
飲む	飲んだ	V;PST;PFV	47,300,000
飲む	飲まなかった	V;PST;PFV;NEG	3,260,000
飲む	飲みました	V;PST;PFV;POL;FOREG	7,970,000
飲む	飲みませんでした	V;PST;PFV;POL;FOREG;NEG	2,410,000
飲む	飲んだだろう	V;PST;PFV;PROSP	240,000
飲む	飲まなかっただろう	V;PST;PFV;PROSP;NEG	3,150
飲む	飲んだでしょう	V;PST;PFV;PROSP;POL	48,700
飲む	飲まなかったでしょう	V;PST;PFV;PROSP;POL;NEG	14,900
飲む	飲もう	V;INTEN	7,930,000
飲む	飲みましょう	V;INTEN;POL;FOREG	882,000
飲む	飲みたい	V;PRS;IPFV;OPT;1	24,100,000
飲む	飲みたくない	V;PRS;IPFV;OPT;NEG;1	998,000
飲む	飲みたいです	V;PRS;IPFV;OPT;POL;1	6,920,000
飲む	飲みたくないです	V;PRS;IPFV;OPT;POL;NEG;1	883,000
飲む	飲みたかった	V;PST;PFV;OPT;1	765,000
飲む	飲みたくなかった	V;PST;PFV;OPT;NEG;1	329,000
飲む	飲みたかったです	V;PST;PFV;OPT;POL;1	1,810,000
飲む	飲みたくなかったです	V;PST;PFV;OPT;POL;NEG;1	21,300
飲む	飲みたがる	V;PRS;IPFV;OPT;3	1,350,000
飲む	飲みたがらない	V;PRS;IPFV;OPT;NEG;3	88,600
飲む	飲みたがります	V;PRS;IPFV;OPT;POL;FOREG;3	412,000
飲む	飲みたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	155,000
飲む	飲みたがった	V;PST;PFV;OPT;3	260,000
飲む	飲みたがらなかった	V;PST;PFV;OPT;NEG;3	66,000
飲む	飲みたがりました	V;PST;PFV;OPT;POL;FOREG;3	7,600
飲む	飲みたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	119,000
飲む	飲め	V;IMP;OBLIG	28,900,000
飲む	飲みな	V;IMP;OBLIG;COL	678,000
飲む	飲みなさい	V;IMP;OBLIG;POL	920,000
飲む	飲んで	V;IMP;COL	64,300,000
飲む	飲んでください	V;IMP;POL	9,470,000
飲む	お飲みください	V;FORM;IMP;POL	1,880,000
飲む	飲むな	V;IMP;OBLIG;NEG	1,240,000
飲む	飲まないで	V;IMP;NEG;COL	7,010,000
飲む	飲まないでください	V;IMP;POL;NEG	1,660,000
飲む	お飲みにならないでください	V;FORM;IMP;POL;NEG	52,000
飲む	飲める	V;PRS;IPFV;POT	33,100,000
飲む	飲めない	V;PRS;IPFV;POT;NEG	14,900,000
飲む	飲めます	V;PRS;IPFV;POT;POL;FOREG	14,500,000
飲む	飲めません	V;PRS;IPFV;POT;POL;FOREG;NEG	1,530,000
飲む	飲めた	V;PST;PFV;POT	3,480,000
飲む	飲めなかった	V;PST;PFV;POT;NEG	2,750,000
飲む	飲めました	V;PST;PFV;POT;POL;FOREG	2,440,000
飲む	飲めませんでした	V;PST;PFV;POT;POL;FOREG;NEG	2,810,000
飲む	飲まれる	V;PRS;IPFV;PASS	2,660,000
飲む	飲まれない	V;PRS;IPFV;PASS;NEG	268,000
飲む	飲まれます	V;PRS;IPFV;PASS;POL;FOREG	262,000
飲む	飲まれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	617,000
飲む	飲まれた	V;PST;PFV;PASS	1,060,000
飲む	飲まれなかった	V;PST;PFV;PASS;NEG	195,000
飲む	飲まれました	V;PST;PFV;PASS;POL;FOREG	217,000
飲む	飲まれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	435,000
飲む	飲まれる	V;PRS;IPFV;ELEV	2,660,000
飲む	飲まれない	V;PRS;IPFV;ELEV;NEG	268,000
飲む	飲まれます	V;PRS;IPFV;ELEV;POL;FOREG	262,000
飲む	飲まれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	617,000
飲む	飲まれた	V;PST;PFV;ELEV	1,060,000
飲む	飲まれなかった	V;PST;PFV;ELEV;NEG	195,000
飲む	飲まれました	V;PST;PFV;ELEV;POL;FOREG	217,000
飲む	飲まれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	435,000
飲む	飲ませる	V;PRS;IPFV;CAUS	9,110,000
飲む	飲ませない	V;PRS;IPFV;CAUS;NEG	396,000
飲む	飲ませます	V;PRS;IPFV;CAUS;POL;FOREG	355,000
飲む	飲ませません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	79,300
飲む	飲ませた	V;PST;PFV;CAUS	1,820,000
飲む	飲ませなかった	V;PST;PFV;CAUS;NEG	134,000
飲む	飲ませました	V;PST;PFV;CAUS;POL;FOREG	469,000
飲む	飲ませませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	33,400
飲む	飲ます	V;PRS;IPFV;CAUS	1,550,000
飲む	飲まさない	V;PRS;IPFV;CAUS;NEG	83,200
飲む	飲まします	V;PRS;IPFV;CAUS;POL;FOREG	58,000
飲む	飲ましません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	1,830
飲む	飲ました	V;PST;PFV;CAUS	117,000
飲む	飲まさなかった	V;PST;PFV;CAUS;NEG	7,490
飲む	飲ましました	V;PST;PFV;CAUS;POL;FOREG	17,500
飲む	飲ましませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	8
飲む	飲ませられる	V;PRS;IPFV;CAUS;PASS	289,000
飲む	飲ませられない	V;PRS;IPFV;CAUS;PASS;NEG	119,000
飲む	飲ませられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	305,000
飲む	飲ませられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	653,000
飲む	飲ませられた	V;PST;PFV;CAUS;PASS	63,000
飲む	飲ませられなかった	V;PST;PFV;CAUS;PASS;NEG	102,000
飲む	飲ませられました	V;PST;PFV;CAUS;PASS;POL;FOREG	374,000
飲む	飲ませられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	300,000
飲む	飲まされる	V;PRS;IPFV;CAUS;PASS	411,000
飲む	飲まされない	V;PRS;IPFV;CAUS;PASS;NEG	12,400
飲む	飲まされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	243,000
飲む	飲まされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	44,400
飲む	飲まされた	V;PST;PFV;CAUS;PASS	9,210,000
飲む	飲まされなかった	V;PST;PFV;CAUS;PASS;NEG	41,500
飲む	飲まされました	V;PST;PFV;CAUS;PASS;POL;FOREG	903,000
飲む	飲まされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	19,000
飲む	お飲みになる	V;FORM;ELEV;PRS;IPFV	272,000
飲む	お飲みにならない	V;FORM;ELEV;PRS;IPFV;NEG	78,100
飲む	お飲みになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	132,000
飲む	お飲みになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	235,000
飲む	お飲みになった	V;FORM;ELEV;PST;PFV	69,400
飲む	お飲みにならなかった	V;FORM;ELEV;PST;PFV;NEG	2,450
飲む	お飲みになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	55,200
飲む	お飲みになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	6,740
飲む	お飲みする	V;FORM;HUMB;PRS;IPFV	7,150
飲む	お飲みしない	V;FORM;HUMB;PRS;IPFV;NEG	1
飲む	お飲みします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	3,030
飲む	お飲みしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	8
飲む	お飲みした	V;FORM;HUMB;PST;PFV	5,590
飲む	お飲みしなかった	V;FORM;HUMB;PST;PFV;NEG	0
飲む	お飲みしました	V;FORM;HUMB;PST;PFV;POL;FOREG	1,980
飲む	お飲みしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
飲む	飲ませていただく	V;FORM;HUMB;PRS;IPFV;PERM	283,000
飲む	飲ませていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	2,700
飲む	飲ませていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	880,000
飲む	飲ませていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
飲む	飲ませていただいた	V;FORM;HUMB;PST;PFV;PERM	250,000
飲む	飲ませていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	1
飲む	飲ませていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	1,010,000
飲む	飲ませていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
飲む	あがる	V;FORM;ELEV;PRS;IPFV	28,200,000
飲む	あがらない	V;FORM;ELEV;PRS;IPFV;NEG	1,430,000
飲む	あがらないです	V;FORM;ELEV;PRS;IPFV;POL;NEG;COL	412,000
飲む	あがります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	8,440,000
飲む	あがりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	620,000
飲む	あがるだろう	V;FORM;ELEV;PRS;IPFV;PROSP	163,000
飲む	あがらないだろう	V;FORM;ELEV;PRS;IPFV;PROSP;NEG	292,000
飲む	あがるでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL	319,000
飲む	あがらないでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL;NEG	133,000
飲む	あがった	V;FORM;ELEV;PST;PFV	13,200,000
飲む	あがらなかった	V;FORM;ELEV;PST;PFV;NEG	556,000
飲む	あがりました	V;FORM;ELEV;PST;PFV;POL;FOREG	4,730,000
飲む	あがりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	185,000
飲む	あがっただろう	V;FORM;ELEV;PST;PFV;PROSP	9,850
飲む	あがらなかっただろう	V;FORM;ELEV;PST;PFV;PROSP;NEG	1,160
飲む	あがったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL	107,000
飲む	あがらなかったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL;NEG	3,860
飲む	あがろう	V;FORM;ELEV;INTEN	381,000
飲む	あがりましょう	V;FORM;ELEV;INTEN;POL;FOREG	12,000
飲む	あがりたい	V;FORM;ELEV;PRS;IPFV;OPT;1	276,000
飲む	あがりたくない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;1	130,000
飲む	あがりたいです	V;FORM;ELEV;PRS;IPFV;OPT;POL;1	13,400
飲む	あがりたくないです	V;FORM;ELEV;PRS;IPFV;OPT;POL;NEG;1	9
飲む	あがりたかった	V;FORM;ELEV;PST;PFV;OPT;1	7,530
飲む	あがりたくなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;1	611
飲む	あがりたかったです	V;FORM;ELEV;PST;PFV;OPT;POL;1	3,100
飲む	あがりたくなかったです	V;FORM;ELEV;PST;PFV;OPT;POL;NEG;1	2
飲む	あがりたがる	V;FORM;ELEV;PRS;IPFV;OPT;3	1,970
飲む	あがりたがらない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;3	1,530
飲む	あがりたがります	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;3	170
飲む	あがりたがりません	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;NEG;3	9
飲む	あがりたがった	V;FORM;ELEV;PST;PFV;OPT;3	132
飲む	あがりたがらなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;3	7
飲む	あがりたがりました	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;3	5
飲む	あがりたがりませんでした	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;NEG;3	4
飲む	あがれ	V;FORM;ELEV;IMP;OBLIG	1,270,000
飲む	あがりな	V;FORM;ELEV;IMP;OBLIG;COL	206,000
飲む	あがりなさい	V;FORM;ELEV;IMP;OBLIG;POL	52,000
飲む	あがって	V;FORM;ELEV;IMP;COL	13,500,000
飲む	あがってください	V;FORM;ELEV;IMP;POL	7,460,000
飲む	あがりますください	V;FORM;ELEV;IMP;POL	2
飲む	おあがりください	V;FORM;ELEV;IMP;POL;COL	17,500
飲む	あがるな	V;FORM;ELEV;IMP;OBLIG;NEG	32,600
飲む	あがらないで	V;FORM;ELEV;IMP;NEG;COL	646,000
飲む	あがらないでください	V;FORM;ELEV;IMP;POL;NEG	365,000
飲む	おあがりにならないでください	V;FORM;ELEV;IMP;POL;NEG;COL	2
飲む	あがれる	V;FORM;ELEV;PRS;IPFV;POT	1,880,000
飲む	あがれない	V;FORM;ELEV;PRS;IPFV;POT;NEG	323,000
飲む	あがれます	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG	526,000
飲む	あがれません	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG;NEG	52,500
飲む	あがれた	V;FORM;ELEV;PST;PFV;POT	83,100
飲む	あがれなかった	V;FORM;ELEV;PST;PFV;POT;NEG	78,400
飲む	あがれました	V;FORM;ELEV;PST;PFV;POT;POL;FOREG	18,600
飲む	あがれませんでした	V;FORM;ELEV;PST;PFV;POT;POL;FOREG;NEG	37,600
飲む	あがられる	V;FORM;ELEV;PRS;IPFV;PASS	129,000
飲む	あがられない	V;FORM;ELEV;PRS;IPFV;PASS;NEG	95,600
飲む	あがられます	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG	16,000
飲む	あがられません	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG;NEG	5,400
飲む	あがられた	V;FORM;ELEV;PST;PFV;PASS	169,000
飲む	あがられなかった	V;FORM;ELEV;PST;PFV;PASS;NEG	7,600
飲む	あがられました	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG	11,600
飲む	あがられませんでした	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG;NEG	9
飲む	あがらせる	V;FORM;ELEV;PRS;IPFV;CAUS	2,140,000
飲む	あがらせない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	135,000
飲む	あがらせます	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	186,000
飲む	あがらせません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	620
飲む	あがらせた	V;FORM;ELEV;PST;PFV;CAUS	40,100
飲む	あがらせなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	481
飲む	あがらせました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	53,700
飲む	あがらせませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	471
飲む	あがらす	V;FORM;ELEV;PRS;IPFV;CAUS	25,500
飲む	あがらさない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	129
飲む	あがらします	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	1
飲む	あがらしません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	4
飲む	あがらした	V;FORM;ELEV;PST;PFV;CAUS	342
飲む	あがらさなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	3
飲む	あがらしました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	6
飲む	あがらしませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	0
飲む	あがらせられる	V;FORM;ELEV;PRS;IPFV;CAUS;PASS	4,480
飲む	あがらせられない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	1,590
飲む	あがらせられます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	3,840
飲む	あがらせられません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4
飲む	あがらせられた	V;FORM;ELEV;PST;PFV;CAUS;PASS	1,980
飲む	あがらせられなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	2
飲む	あがらせられました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	5
飲む	あがらせられませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3
飲む	あがらされる	V;FORM;ELEV;PRS;IPFV;CAUS;PASS	4,860
飲む	あがらされない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	6
飲む	あがらされます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	1,680
飲む	あがらされません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	0
飲む	あがらされた	V;FORM;ELEV;PST;PFV;CAUS;PASS	5,260
飲む	あがらされなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	4
飲む	あがらされました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	1,660
飲む	あがらされませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
飲む	おあがりになる	V;FORM;ELEV;PRS;IPFV;COL	2,040
飲む	おあがりにならない	V;FORM;ELEV;PRS;IPFV;NEG;COL	2,980
飲む	おあがりになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG;COL	1,490
飲む	おあがりになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG;COL	3,030
飲む	おあがりになった	V;FORM;ELEV;PST;PFV;COL	1,480
飲む	おあがりにならなかった	V;FORM;ELEV;PST;PFV;NEG;COL	5
飲む	おあがりになりました	V;FORM;ELEV;PST;PFV;POL;FOREG;COL	777
飲む	おあがりになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG;COL	3
飲む	召し上がる	V;FORM;ELEV;PRS;IPFV	2,830,000
飲む	召し上がらない	V;FORM;ELEV;PRS;IPFV;NEG	1,850,000
飲む	召し上がらないです	V;FORM;ELEV;PRS;IPFV;POL;NEG;COL	28,900
飲む	召し上がります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	152,000
飲む	召し上がりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	38,700
飲む	召し上がるだろう	V;FORM;ELEV;PRS;IPFV;PROSP	501
飲む	召し上がらないだろう	V;FORM;ELEV;PRS;IPFV;PROSP;NEG	1,140
飲む	召し上がるでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL	3,240
飲む	召し上がらないでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL;NEG	7,280
飲む	召し上がった	V;FORM;ELEV;PST;PFV	296,000
飲む	召し上がらなかった	V;FORM;ELEV;PST;PFV;NEG	3,530
飲む	召し上がりました	V;FORM;ELEV;PST;PFV;POL;FOREG	94,000
飲む	召し上がりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	28,400
飲む	召し上がっただろう	V;FORM;ELEV;PST;PFV;PROSP	54
飲む	召し上がらなかっただろう	V;FORM;ELEV;PST;PFV;PROSP;NEG	5
飲む	召し上がったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL	3,530
飲む	召し上がらなかったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL;NEG	9
飲む	召し上がろう	V;FORM;ELEV;INTEN	1,930
飲む	召し上がりましょう	V;FORM;ELEV;INTEN;POL;FOREG	10,300
飲む	召し上がりたい	V;FORM;ELEV;PRS;IPFV;OPT;1	152,000
飲む	召し上がりたくない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;1	1,410
飲む	召し上がりたいです	V;FORM;ELEV;PRS;IPFV;OPT;POL;1	10,600
飲む	召し上がりたくないです	V;FORM;ELEV;PRS;IPFV;OPT;POL;NEG;1	399
飲む	召し上がりたかった	V;FORM;ELEV;PST;PFV;OPT;1	827
飲む	召し上がりたくなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;1	0
飲む	召し上がりたかったです	V;FORM;ELEV;PST;PFV;OPT;POL;1	324
飲む	召し上がりたくなかったです	V;FORM;ELEV;PST;PFV;OPT;POL;NEG;1	0
飲む	召し上がりたがる	V;FORM;ELEV;PRS;IPFV;OPT;3	6
飲む	召し上がりたがらない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;3	1
飲む	召し上がりたがります	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;3	0
飲む	召し上がりたがりません	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
飲む	召し上がりたがった	V;FORM;ELEV;PST;PFV;OPT;3	1
飲む	召し上がりたがらなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;3	0
飲む	召し上がりたがりました	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;3	0
飲む	召し上がりたがりませんでした	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;NEG;3	0
飲む	召し上がれ	V;FORM;ELEV;IMP;OBLIG	9,830,000
飲む	召し上がりな	V;FORM;ELEV;IMP;OBLIG;COL	7,470
飲む	召し上がりなさい	V;FORM;ELEV;IMP;OBLIG;POL	7,640
飲む	召し上がって	V;FORM;ELEV;IMP;COL	10,800,000
飲む	召し上がってください	V;FORM;ELEV;IMP;POL	3,830,000
飲む	召し上がりますください	V;FORM;ELEV;IMP;POL	4
飲む	お召し上がりください	V;FORM;ELEV;IMP;POL;COL	20,300,000
飲む	召し上がるな	V;FORM;ELEV;IMP;OBLIG;NEG	291
飲む	召し上がらないで	V;FORM;ELEV;IMP;NEG;COL	1,270,000
飲む	召し上がらないでください	V;FORM;ELEV;IMP;POL;NEG	193,000
飲む	お召し上がりにならないでください	V;FORM;ELEV;IMP;POL;NEG;COL	721,000
飲む	召し上がれる	V;FORM;ELEV;PRS;IPFV;POT	553,000
飲む	召し上がれない	V;FORM;ELEV;PRS;IPFV;POT;NEG	54,200
