lemma	inflected	label	hits	lemma_hiragana	inflected_hiragana	lemma_roman	inflected_roman
飲む	召し上がらないだろう	V;FORM;ELEV;PRS;IPFV;PROSP;NEG	1140	のむ	めしあがらないだろう	nomu	meshiagaranaidarou
飲む	召し上がるでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL	3240	のむ	めしあがるでしょう	nomu	meshiagarudeshou
飲む	召し上がらないでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL;NEG	7280	のむ	めしあがらないでしょう	nomu	meshiagaranaideshou
飲む	召し上がった	V;FORM;ELEV;PST;PFV	296000	のむ	めしあがった	nomu	meshiagatta
飲む	召し上がらなかった	V;FORM;ELEV;PST;PFV;NEG	3530	のむ	めしあがらなかった	nomu	meshiagaranakatta
飲む	召し上がらなかったです	V;FORM;ELEV;PST;PFV;POL;NEG;COL	466	のむ	めしあがらなかったです	nomu	meshiagaranakattadesu
飲む	召し上がりました	V;FORM;ELEV;PST;PFV;POL;FOREG	94000	のむ	めしあがりました	nomu	meshiagarimashita
飲む	召し上がりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	28400	のむ	めしあがりませんでした	nomu	meshiagarimasendeshita
飲む	召し上がっただろう	V;FORM;ELEV;PST;PFV;PROSP	54	のむ	めしあがっただろう	nomu	meshiagattadarou
飲む	召し上がらなかっただろう	V;FORM;ELEV;PST;PFV;PROSP;NEG	5	のむ	めしあがらなかっただろう	nomu	meshiagaranakattadarou
飲む	召し上がったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL	3530	のむ	めしあがったでしょう	nomu	meshiagattadeshou
飲む	召し上がらなかったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL;NEG	9	のむ	めしあがらなかったでしょう	nomu	meshiagaranakattadeshou
飲む	召し上がろう	V;FORM;ELEV;INTEN	1930	のむ	めしあがろう	nomu	meshiagarou
飲む	召し上がりましょう	V;FORM;ELEV;INTEN;POL;FOREG	10300	のむ	めしあがりましょう	nomu	meshiagarimashou
飲む	召し上がりたい	V;FORM;ELEV;PRS;IPFV;OPT;1	152000	のむ	めしあがりたい	nomu	meshiagaritai
飲む	召し上がりたくない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;1	1410	のむ	めしあがりたくない	nomu	meshiagaritakunai
飲む	召し上がりたいです	V;FORM;ELEV;PRS;IPFV;OPT;POL;1	10600	のむ	めしあがりたいです	nomu	meshiagaritaidesu
飲む	召し上がりたくないです	V;FORM;ELEV;PRS;IPFV;OPT;POL;NEG;1	399	のむ	めしあがりたくないです	nomu	meshiagaritakunaidesu
飲む	召し上がりたかった	V;FORM;ELEV;PST;PFV;OPT;1	827	のむ	めしあがりたかった	nomu	meshiagaritakatta
飲む	召し上がりたくなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;1	0	のむ	めしあがりたくなかった	nomu	meshiagaritakunakatta
飲む	召し上がりたかったです	V;FORM;ELEV;PST;PFV;OPT;POL;1	324	のむ	めしあがりたかったです	nomu	meshiagaritakattadesu
飲む	召し上がりたくなかったです	V;FORM;ELEV;PST;PFV;OPT;POL;NEG;1	0	のむ	めしあがりたくなかったです	nomu	meshiagaritakunakattadesu
飲む	召し上がりたがる	V;FORM;ELEV;PRS;IPFV;OPT;3	6	のむ	めしあがりたがる	nomu	meshiagaritagaru
飲む	召し上がりたがらない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;3	1	のむ	めしあがりたがらない	nomu	meshiagaritagaranai
飲む	召し上がりたがります	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;3	0	のむ	めしあがりたがります	nomu	meshiagaritagarimasu
飲む	召し上がりたがりません	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;NEG;3	0	のむ	めしあがりたがりません	nomu	meshiagaritagarimasen
飲む	召し上がりたがった	V;FORM;ELEV;PST;PFV;OPT;3	1	のむ	めしあがりたがった	nomu	meshiagaritagatta
飲む	召し上がりたがらなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;3	0	のむ	めしあがりたがらなかった	nomu	meshiagaritagaranakatta
飲む	召し上がりたがりました	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;3	0	のむ	めしあがりたがりました	nomu	meshiagaritagarimashita
飲む	召し上がりたがりませんでした	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;NEG;3	0	のむ	めしあがりたがりませんでした	nomu	meshiagaritagarimasendeshita
飲む	召し上がれ	V;FORM;ELEV;IMP;OBLIG	9830000	のむ	めしあがれ	nomu	meshiagare
飲む	召し上がりな	V;FORM;ELEV;IMP;OBLIG;COL	7470	のむ	めしあがりな	nomu	meshiagarina
飲む	召し上がりなさい	V;FORM;ELEV;IMP;OBLIG;POL	7640	のむ	めしあがりなさい	nomu	meshiagarinasai
飲む	召し上がって	V;FORM;ELEV;IMP;COL	10800000	のむ	めしあがって	nomu	meshiagatte
飲む	召し上がってください	V;FORM;ELEV;IMP;POL	3830000	のむ	めしあがってください	nomu	meshiagattekudasai
飲む	召し上がりますください	V;FORM;ELEV;IMP;POL	4	のむ	めしあがりますください	nomu	meshiagarimasukudasai
飲む	お召し上がりください	V;FORM;ELEV;IMP;POL;COL	20300000	のむ	おめしあがりください	nomu	omeshiagarikudasai
飲む	召し上がるな	V;FORM;ELEV;IMP;OBLIG;NEG	291	のむ	めしあがるな	nomu	meshiagaruna
飲む	召し上がらないで	V;FORM;ELEV;IMP;NEG;COL	1270000	のむ	めしあがらないで	nomu	meshiagaranaide
飲む	召し上がらないでください	V;FORM;ELEV;IMP;POL;NEG	193000	のむ	めしあがらないでください	nomu	meshiagaranaidekudasai
飲む	お召し上がりにならないでください	V;FORM;ELEV;IMP;POL;NEG;COL	721000	のむ	おめしあがりにならないでください	nomu	omeshiagarininaranaidekudasai
飲む	召し上がれる	V;FORM;ELEV;PRS;IPFV;POT	553000	のむ	めしあがれる	nomu	meshiagareru
飲む	召し上がれない	V;FORM;ELEV;PRS;IPFV;POT;NEG	54200	のむ	めしあがれない	nomu	meshiagarenai
飲む	召し上がれます	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG	2130000	のむ	めしあがれます	nomu	meshiagaremasu
飲む	召し上がれません	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG;NEG	12500	のむ	めしあがれません	nomu	meshiagaremasen
飲む	召し上がれた	V;FORM;ELEV;PST;PFV;POT	7830	のむ	めしあがれた	nomu	meshiagareta
飲む	召し上がれなかった	V;FORM;ELEV;PST;PFV;POT;NEG	7910	のむ	めしあがれなかった	nomu	meshiagarenakatta
飲む	召し上がれました	V;FORM;ELEV;PST;PFV;POT;POL;FOREG	14600	のむ	めしあがれました	nomu	meshiagaremashita
飲む	召し上がれませんでした	V;FORM;ELEV;PST;PFV;POT;POL;FOREG;NEG	778	のむ	めしあがれませんでした	nomu	meshiagaremasendeshita
飲む	召し上がられる	V;FORM;ELEV;PRS;IPFV;PASS	81700	のむ	めしあがられる	nomu	meshiagarareru
飲む	召し上がられない	V;FORM;ELEV;PRS;IPFV;PASS;NEG	29200	のむ	めしあがられない	nomu	meshiagararenai
飲む	召し上がられます	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG	42300	のむ	めしあがられます	nomu	meshiagararemasu
飲む	召し上がられません	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG;NEG	6970	のむ	めしあがられません	nomu	meshiagararemasen
飲む	召し上がられた	V;FORM;ELEV;PST;PFV;PASS	71000	のむ	めしあがられた	nomu	meshiagarareta
飲む	召し上がられなかった	V;FORM;ELEV;PST;PFV;PASS;NEG	4020	のむ	めしあがられなかった	nomu	meshiagararenakatta
飲む	召し上がられました	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG	26500	のむ	めしあがられました	nomu	meshiagararemashita
飲む	召し上がられませんでした	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG;NEG	2310	のむ	めしあがられませんでした	nomu	meshiagararemasendeshita
飲む	召し上がらせる	V;FORM;ELEV;PRS;IPFV;CAUS	205	のむ	めしあがらせる	nomu	meshiagaraseru
飲む	召し上がらせない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	6	のむ	めしあがらせない	nomu	meshiagarasenai
飲む	召し上がらせます	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	3	のむ	めしあがらせます	nomu	meshiagarasemasu
飲む	召し上がらせません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	4	のむ	めしあがらせません	nomu	meshiagarasemasen
飲む	召し上がらせた	V;FORM;ELEV;PST;PFV;CAUS	3	のむ	めしあがらせた	nomu	meshiagaraseta
飲む	召し上がらせなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	0	のむ	めしあがらせなかった	nomu	meshiagarasenakatta
飲む	召し上がらせました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	6	のむ	めしあがらせました	nomu	meshiagarasemashita
飲む	召し上がらせませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	2	のむ	めしあがらせませんでした	nomu	meshiagarasemasendeshita
飲む	召し上がらす	V;FORM;ELEV;PRS;IPFV;CAUS	2240000	のむ	めしあがらす	nomu	meshiagarasu
飲む	召し上がらさない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	0	のむ	めしあがらさない	nomu	meshiagarasanai
飲む	召し上がらします	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	0	のむ	めしあがらします	nomu	meshiagarashimasu
飲む	召し上がらしません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	2	のむ	めしあがらしません	nomu	meshiagarashimasen
飲む	召し上がらした	V;FORM;ELEV;PST;PFV;CAUS	1	のむ	めしあがらした	nomu	meshiagarashita
飲む	召し上がらさなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	2760	のむ	めしあがらさなかった	nomu	meshiagarasanakatta
飲む	召し上がらしました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	0	のむ	めしあがらしました	nomu	meshiagarashimashita
飲む	召し上がらしませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	0	のむ	めしあがらしませんでした	nomu	meshiagarashimasendeshita
飲む	召し上がらせられる	V;FORM;ELEV;PRS;IPFV;CAUS;PASS	6	のむ	めしあがらせられる	nomu	meshiagaraserareru
飲む	召し上がらせられない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	2	のむ	めしあがらせられない	nomu	meshiagaraserarenai
飲む	召し上がらせられます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	2	のむ	めしあがらせられます	nomu	meshiagaraseraremasu
飲む	召し上がらせられません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2	のむ	めしあがらせられません	nomu	meshiagaraseraremasen
飲む	召し上がらせられた	V;FORM;ELEV;PST;PFV;CAUS;PASS	0	のむ	めしあがらせられた	nomu	meshiagaraserareta
飲む	召し上がらせられなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	0	のむ	めしあがらせられなかった	nomu	meshiagaraserarenakatta
飲む	召し上がらせられました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	0	のむ	めしあがらせられました	nomu	meshiagaraseraremashita
飲む	召し上がらせられませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0	のむ	めしあがらせられませんでした	nomu	meshiagaraseraremasendeshita
飲む	召し上がらされる	V;FORM;ELEV;PRS;IPFV;CAUS;PASS	0	のむ	めしあがらされる	nomu	meshiagarasareru
飲む	召し上がらされない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	0	のむ	めしあがらされない	nomu	meshiagarasarenai
飲む	召し上がらされます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	0	のむ	めしあがらされます	nomu	meshiagarasaremasu
飲む	召し上がらされません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	0	のむ	めしあがらされません	nomu	meshiagarasaremasen
飲む	召し上がらされた	V;FORM;ELEV;PST;PFV;CAUS;PASS	0	のむ	めしあがらされた	nomu	meshiagarasareta
飲む	召し上がらされなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	0	のむ	めしあがらされなかった	nomu	meshiagarasarenakatta
飲む	召し上がらされました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	0	のむ	めしあがらされました	nomu	meshiagarasaremashita
飲む	召し上がらされませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0	のむ	めしあがらされませんでした	nomu	meshiagarasaremasendeshita
飲む	お召し上がりになる	V;FORM;ELEV;PRS;IPFV;COL	949000	のむ	おめしあがりになる	nomu	omeshiagarininaru
飲む	お召し上がりにならない	V;FORM;ELEV;PRS;IPFV;NEG;COL	950000	のむ	おめしあがりにならない	nomu	omeshiagarininaranai
飲む	お召し上がりになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG;COL	461000	のむ	おめしあがりになります	nomu	omeshiagarininarimasu
飲む	お召し上がりになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG;COL	85500	のむ	おめしあがりになりません	nomu	omeshiagarininarimasen
飲む	お召し上がりになった	V;FORM;ELEV;PST;PFV;COL	236000	のむ	おめしあがりになった	nomu	omeshiagarininatta
飲む	お召し上がりにならなかった	V;FORM;ELEV;PST;PFV;NEG;COL	12000	のむ	おめしあがりにならなかった	nomu	omeshiagarininaranakatta
飲む	お召し上がりになりました	V;FORM;ELEV;PST;PFV;POL;FOREG;COL	250000	のむ	おめしあがりになりました	nomu	omeshiagarininarimashita
飲む	お召し上がりになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG;COL	17400	のむ	おめしあがりになりませんでした	nomu	omeshiagarininarimasendeshita
飲む	いただく	V;FORM;HUMB;PRS;IPFV	497000000	のむ	いただく	nomu	itadaku
飲む	いただかない	V;FORM;HUMB;PRS;IPFV;NEG	2780000	のむ	いただかない	nomu	itadakanai
飲む	いただかないです	V;FORM;HUMB;PRS;IPFV;POL;NEG;COL	306000	のむ	いただかないです	nomu	itadakanaidesu
飲む	いただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG	354000000	のむ	いただきます	nomu	itadakimasu
飲む	いただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	4040000	のむ	いただきません	nomu	itadakimasen
飲む	いただくだろう	V;FORM;HUMB;PRS;IPFV;PROSP	15500	のむ	いただくだろう	nomu	itadakudarou
飲む	いただかないだろう	V;FORM;HUMB;PRS;IPFV;PROSP;NEG	9	のむ	いただかないだろう	nomu	itadakanaidarou
飲む	いただくでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL	683000	のむ	いただくでしょう	nomu	itadakudeshou
飲む	いただかないでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL;NEG	95900	のむ	いただかないでしょう	nomu	itadakanaideshou
飲む	いただいた	V;FORM;HUMB;PST;PFV	270000000	のむ	いただいた	nomu	itadaita
飲む	いただかなかった	V;FORM;HUMB;PST;PFV;NEG	199000	のむ	いただかなかった	nomu	itadakanakatta
飲む	いただかなかったです	V;FORM;HUMB;PST;PFV;POL;NEG;COL	30500	のむ	いただかなかったです	nomu	itadakanakattadesu
飲む	いただきました	V;FORM;HUMB;PST;PFV;POL;FOREG	141000000	のむ	いただきました	nomu	itadakimashita
飲む	いただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	1110000	のむ	いただきませんでした	nomu	itadakimasendeshita
飲む	いただいただろう	V;FORM;HUMB;PST;PFV;PROSP	2070	のむ	いただいただろう	nomu	itadaitadarou
飲む	いただかなかっただろう	V;FORM;HUMB;PST;PFV;PROSP;NEG	4	のむ	いただかなかっただろう	nomu	itadakanakattadarou
飲む	いただいたでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL	1730000	のむ	いただいたでしょう	nomu	itadaitadeshou
飲む	いただかなかったでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL;NEG	8	のむ	いただかなかったでしょう	nomu	itadakanakattadeshou
飲む	いただこう	V;FORM;HUMB;INTEN	937000	のむ	いただこう	nomu	itadakou
飲む	いただきましょう	V;FORM;HUMB;INTEN;POL;FOREG	9420000	のむ	いただきましょう	nomu	itadakimashou
飲む	いただきたい	V;FORM;HUMB;PRS;IPFV;OPT;1	82400000	のむ	いただきたい	nomu	itadakitai
飲む	いただきたくない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;1	2030000	のむ	いただきたくない	nomu	itadakitakunai
飲む	いただきたいです	V;FORM;HUMB;PRS;IPFV;OPT;POL;1	54000000	のむ	いただきたいです	nomu	itadakitaidesu
飲む	いただきたくないです	V;FORM;HUMB;PRS;IPFV;OPT;POL;NEG;1	262000	のむ	いただきたくないです	nomu	itadakitakunaidesu
飲む	いただきたかった	V;FORM;HUMB;PST;PFV;OPT;1	1860000	のむ	いただきたかった	nomu	itadakitakatta
飲む	いただきたくなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;1	31300	のむ	いただきたくなかった	nomu	itadakitakunakatta
飲む	いただきたかったです	V;FORM;HUMB;PST;PFV;OPT;POL;1	5690000	のむ	いただきたかったです	nomu	itadakitakattadesu
飲む	いただきたくなかったです	V;FORM;HUMB;PST;PFV;OPT;POL;NEG;1	19700	のむ	いただきたくなかったです	nomu	itadakitakunakattadesu
飲む	いただきたがる	V;FORM;HUMB;PRS;IPFV;OPT;3	32900	のむ	いただきたがる	nomu	itadakitagaru
飲む	いただきたがらない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;3	23	のむ	いただきたがらない	nomu	itadakitagaranai
飲む	いただきたがります	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;3	2	のむ	いただきたがります	nomu	itadakitagarimasu
飲む	いただきたがりません	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;NEG;3	0	のむ	いただきたがりません	nomu	itadakitagarimasen
飲む	いただきたがった	V;FORM;HUMB;PST;PFV;OPT;3	62	のむ	いただきたがった	nomu	itadakitagatta
飲む	いただきたがらなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;3	1	のむ	いただきたがらなかった	nomu	itadakitagaranakatta
飲む	いただきたがりました	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;3	0	のむ	いただきたがりました	nomu	itadakitagarimashita
飲む	いただきたがりませんでした	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;NEG;3	0	のむ	いただきたがりませんでした	nomu	itadakitagarimasendeshita
飲む	いただけ	V;FORM;HUMB;IMP;OBLIG	528000000	のむ	いただけ	nomu	itadake
飲む	いただきな	V;FORM;HUMB;IMP;OBLIG;COL	493000	のむ	いただきな	nomu	itadakina
飲む	いただきなさい	V;FORM;HUMB;IMP;OBLIG;POL	50600	のむ	いただきなさい	nomu	itadakinasai
飲む	いただいて	V;FORM;HUMB;IMP;COL	199000000	のむ	いただいて	nomu	itadaite
飲む	いただいてください	V;FORM;HUMB;IMP;POL	66400000	のむ	いただいてください	nomu	itadaitekudasai
飲む	いただくな	V;FORM;HUMB;IMP;OBLIG;NEG	29400	のむ	いただくな	nomu	itadakuna
飲む	いただかないで	V;FORM;HUMB;IMP;NEG;COL	452000	のむ	いただかないで	nomu	itadakanaide
飲む	いただかないでください	V;FORM;HUMB;IMP;POL;NEG	65200	のむ	いただかないでください	nomu	itadakanaidekudasai
飲む	いただける	V;FORM;HUMB;PRS;IPFV;POT	245000000	のむ	いただける	nomu	itadakeru
飲む	いただけない	V;FORM;HUMB;PRS;IPFV;POT;NEG	51400000	のむ	いただけない	nomu	itadakenai
飲む	いただけます	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG	462000000	のむ	いただけます	nomu	itadakemasu
飲む	いただけません	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG;NEG	72000000	のむ	いただけません	nomu	itadakemasen
飲む	いただけた	V;FORM;HUMB;PST;PFV;POT	22200000	のむ	いただけた	nomu	itadaketa
飲む	いただけなかった	V;FORM;HUMB;PST;PFV;POT;NEG	9800000	のむ	いただけなかった	nomu	itadakenakatta
飲む	いただけました	V;FORM;HUMB;PST;PFV;POT;POL;FOREG	35300000	のむ	いただけました	nomu	itadakemashita
飲む	いただけませんでした	V;FORM;HUMB;PST;PFV;POT;POL;FOREG;NEG	21000000	のむ	いただけませんでした	nomu	itadakemasendeshita
飲む	いただかれる	V;FORM;HUMB;PRS;IPFV;PASS	94900	のむ	いただかれる	nomu	itadakareru
飲む	いただかれない	V;FORM;HUMB;PRS;IPFV;PASS;NEG	4030	のむ	いただかれない	nomu	itadakarenai
飲む	いただかれます	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG	22400	のむ	いただかれます	nomu	itadakaremasu
飲む	いただかれません	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG;NEG	1110	のむ	いただかれません	nomu	itadakaremasen
飲む	いただかれた	V;FORM;HUMB;PST;PFV;PASS	54600	のむ	いただかれた	nomu	itadakareta
飲む	いただかれなかった	V;FORM;HUMB;PST;PFV;PASS;NEG	760	のむ	いただかれなかった	nomu	itadakarenakatta
飲む	いただかれました	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG	83500	のむ	いただかれました	nomu	itadakaremashita
飲む	いただかれませんでした	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG;NEG	9	のむ	いただかれませんでした	nomu	itadakaremasendeshita
飲む	いただかせる	V;FORM;HUMB;PRS;IPFV;CAUS	6060	のむ	いただかせる	nomu	itadakaseru
飲む	いただかせない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	707	のむ	いただかせない	nomu	itadakasenai
飲む	いただかせます	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	2500	のむ	いただかせます	nomu	itadakasemasu
飲む	いただかせません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	385	のむ	いただかせません	nomu	itadakasemasen
飲む	いただかせた	V;FORM;HUMB;PST;PFV;CAUS	5400	のむ	いただかせた	nomu	itadakaseta
飲む	いただかせなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	6	のむ	いただかせなかった	nomu	itadakasenakatta
飲む	いただかせました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	679	のむ	いただかせました	nomu	itadakasemashita
飲む	いただかせませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	6	のむ	いただかせませんでした	nomu	itadakasemasendeshita
飲む	いただかす	V;FORM;HUMB;PRS;IPFV;CAUS	257	のむ	いただかす	nomu	itadakasu
飲む	いただかさない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	7	のむ	いただかさない	nomu	itadakasanai
飲む	いただかします	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	8	のむ	いただかします	nomu	itadakashimasu
飲む	いただかしません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	4	のむ	いただかしません	nomu	itadakashimasen
飲む	いただかした	V;FORM;HUMB;PST;PFV;CAUS	132	のむ	いただかした	nomu	itadakashita
飲む	いただかさなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	2	のむ	いただかさなかった	nomu	itadakasanakatta
飲む	いただかしました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	4	のむ	いただかしました	nomu	itadakashimashita
飲む	いただかしませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	2	のむ	いただかしませんでした	nomu	itadakashimasendeshita
飲む	いただかせられる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	1050	のむ	いただかせられる	nomu	itadakaserareru
飲む	いただかせられない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	6	のむ	いただかせられない	nomu	itadakaserarenai
飲む	いただかせられます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	6	のむ	いただかせられます	nomu	itadakaseraremasu
飲む	いただかせられません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	5	のむ	いただかせられません	nomu	itadakaseraremasen
飲む	いただかせられた	V;FORM;HUMB;PST;PFV;CAUS;PASS	6	のむ	いただかせられた	nomu	itadakaserareta
飲む	いただかせられなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	2	のむ	いただかせられなかった	nomu	itadakaserarenakatta
飲む	いただかせられました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	8	のむ	いただかせられました	nomu	itadakaseraremashita
飲む	いただかせられませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3	のむ	いただかせられませんでした	nomu	itadakaseraremasendeshita
飲む	いただかされる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	757	のむ	いただかされる	nomu	itadakasareru
飲む	いただかされない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	6	のむ	いただかされない	nomu	itadakasarenai
飲む	いただかされます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	9	のむ	いただかされます	nomu	itadakasaremasu
飲む	いただかされません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	5	のむ	いただかされません	nomu	itadakasaremasen
飲む	いただかされた	V;FORM;HUMB;PST;PFV;CAUS;PASS	476	のむ	いただかされた	nomu	itadakasareta
飲む	いただかされなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	4	のむ	いただかされなかった	nomu	itadakasarenakatta
飲む	いただかされました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	524	のむ	いただかされました	nomu	itadakasaremashita
飲む	いただかされませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	4	のむ	いただかされませんでした	nomu	itadakasaremasendeshita
乗る	乗る	V;PRS;IPFV	77500000	のる	のる	noru	noru
乗る	乗らない	V;PRS;IPFV;NEG	15900000	のる	のらない	noru	noranai
乗る	乗らないです	V;PRS;IPFV;POL;NEG;COL	4470000	のる	のらないです	noru	noranaidesu
乗る	乗ります	V;PRS;IPFV;POL;FOREG	9910000	のる	のります	noru	norimasu
乗る	乗りません	V;PRS;IPFV;POL;FOREG;NEG	4010000	のる	のりません	noru	norimasen
乗る	乗るだろう	V;PRS;IPFV;PROSP	183000	のる	のるだろう	noru	norudarou
乗る	乗らないだろう	V;PRS;IPFV;PROSP;NEG	1700000	のる	のらないだろう	noru	noranaidarou
乗る	乗るでしょう	V;PRS;IPFV;PROSP;POL	83100	のる	のるでしょう	noru	norudeshou
乗る	乗らないでしょう	V;PRS;IPFV;PROSP;POL;NEG	819000	のる	のらないでしょう	noru	noranaideshou
乗る	乗った	V;PST;PFV	32300000	のる	のった	noru	notta
乗る	乗らなかった	V;PST;PFV;NEG	3480000	のる	のらなかった	noru	noranakatta
乗る	乗らなかったです	V;PST;PFV;POL;NEG;COL	2290000	のる	のらなかったです	noru	noranakattadesu
乗る	乗りました	V;PST;PFV;POL;FOREG	6140000	のる	のりました	noru	norimashita
乗る	乗りませんでした	V;PST;PFV;POL;FOREG;NEG	2330000	のる	のりませんでした	noru	norimasendeshita
乗る	乗っただろう	V;PST;PFV;PROSP	7980	のる	のっただろう	noru	nottadarou
乗る	乗らなかっただろう	V;PST;PFV;PROSP;NEG	22000	のる	のらなかっただろう	noru	noranakattadarou
乗る	乗ったでしょう	V;PST;PFV;PROSP;POL	424000	のる	のったでしょう	noru	nottadeshou
乗る	乗らなかったでしょう	V;PST;PFV;PROSP;POL;NEG	18000	のる	のらなかったでしょう	noru	noranakattadeshou
乗る	乗ろう	V;INTEN	2180000	のる	のろう	noru	norou
乗る	乗りましょう	V;INTEN;POL;FOREG	1100000	のる	のりましょう	noru	norimashou
